COUNTRYNUM,STATENUM,ROUTE,LATITUDE,LONGITUDE,YEAR,AOU,FAMILY,STOPTOTAL,SPECIESTOTAL
840,50,24,46.367,-93.601,2010,3940,Picidae,3,4
840,50,24,46.367,-93.601,2010,4050,Picidae,3,3
840,50,24,46.367,-93.601,2010,4090,Picidae,2,2
840,50,24,46.367,-93.601,2010,4120,Picidae,3,4
840,50,30,46.08,-96.473,2010,4090,Picidae,1,1
840,50,30,46.08,-96.473,2010,4120,Picidae,2,2
840,50,31,47.934,-89.977,2010,3930,Picidae,2,2
840,50,31,47.934,-89.977,2010,3940,Picidae,6,6
840,50,31,47.934,-89.977,2010,4020,Picidae,6,7
840,50,31,47.934,-89.977,2010,4120,Picidae,2,2
840,50,32,47.731,-90.703,2010,3930,Picidae,1,1
840,50,32,47.731,-90.703,2010,3940,Picidae,1,1
840,50,32,47.731,-90.703,2010,4020,Picidae,3,3
840,50,32,47.731,-90.703,2010,4120,Picidae,1,1
840,50,33,47.705,-91.54,2010,3930,Picidae,1,1
840,50,33,47.705,-91.54,2010,3940,Picidae,1,1
840,50,33,47.705,-91.54,2010,4000,Picidae,1,1
840,50,33,47.705,-91.54,2010,4020,Picidae,5,5
840,50,28,46.746,-95.477,2010,3940,Picidae,1,1
840,50,28,46.746,-95.477,2010,4020,Picidae,2,2
840,50,28,46.746,-95.477,2010,4050,Picidae,1,1
840,50,28,46.746,-95.477,2010,4120,Picidae,1,1
840,50,29,46.92,-96.611,2010,3940,Picidae,2,2
840,50,29,46.92,-96.611,2010,4120,Picidae,4,5
840,50,102,43.898,-92.091,2010,3930,Picidae,2,2
840,50,102,43.898,-92.091,2010,3940,Picidae,3,3
840,50,102,43.898,-92.091,2010,4050,Picidae,2,2
840,50,102,43.898,-92.091,2010,4090,Picidae,3,3
840,50,102,43.898,-92.091,2010,4120,Picidae,1,1
840,50,904,45.277,-96.453,2010,3940,Picidae,1,1
840,50,77,47.441,-96.58,2010,4020,Picidae,1,2
840,50,77,47.441,-96.58,2010,4120,Picidae,1,1
840,50,80,48.424,-94.95,2010,3920,Picidae,3,3
840,50,80,48.424,-94.95,2010,4020,Picidae,5,6
840,50,80,48.424,-94.95,2010,4120,Picidae,1,1
840,51,3,34.5,-90.458,2010,3940,Picidae,1,1
840,51,3,34.5,-90.458,2010,4060,Picidae,1,1
840,51,2,31.391,-91.394,2010,3930,Picidae,11,13
840,51,2,31.391,-91.394,2010,3940,Picidae,1,1
840,51,2,31.391,-91.394,2010,4050,Picidae,2,2
840,51,2,31.391,-91.394,2010,4090,Picidae,13,17
840,51,2,31.391,-91.394,2010,4120,Picidae,1,1
840,51,9,31.502,-90.599,2010,3930,Picidae,1,1
840,51,9,31.502,-90.599,2010,3940,Picidae,2,2
840,51,9,31.502,-90.599,2010,4050,Picidae,1,1
840,51,9,31.502,-90.599,2010,4060,Picidae,3,5
840,51,9,31.502,-90.599,2010,4090,Picidae,17,19
840,51,9,31.502,-90.599,2010,4120,Picidae,1,2
840,50,78,48.303,-92.569,2010,3920,Picidae,3,3
840,50,78,48.303,-92.569,2010,3930,Picidae,4,4
840,50,78,48.303,-92.569,2010,3940,Picidae,1,1
840,50,78,48.303,-92.569,2010,4000,Picidae,1,1
840,50,78,48.303,-92.569,2010,4020,Picidae,11,12
840,50,78,48.303,-92.569,2010,4050,Picidae,2,2
840,50,78,48.303,-92.569,2010,4120,Picidae,8,8
840,51,7,33.212,-90.694,2010,3940,Picidae,1,1
840,51,7,33.212,-90.694,2010,4090,Picidae,1,1
840,51,8,32.109,-90.572,2010,3940,Picidae,4,4
840,51,8,32.109,-90.572,2010,4060,Picidae,3,3
840,51,8,32.109,-90.572,2010,4090,Picidae,17,19
840,51,8,32.109,-90.572,2010,4120,Picidae,1,1
840,51,10,31.71,-91.057,2010,3930,Picidae,2,3
840,51,10,31.71,-91.057,2010,3940,Picidae,2,2
840,51,10,31.71,-91.057,2010,4050,Picidae,3,3
840,51,10,31.71,-91.057,2010,4060,Picidae,1,1
840,51,10,31.71,-91.057,2010,4090,Picidae,10,10
840,50,82,48.775,-96.317,2010,4120,Picidae,2,3
840,51,6,32.8,-90.194,2010,3940,Picidae,6,6
840,51,6,32.8,-90.194,2010,4060,Picidae,2,3
840,51,6,32.8,-90.194,2010,4090,Picidae,10,14
840,51,6,32.8,-90.194,2010,4120,Picidae,1,1
840,51,6,32.8,-90.194,2010,3940,Picidae,2,2
840,51,6,32.8,-90.194,2010,4050,Picidae,1,1
840,51,6,32.8,-90.194,2010,4090,Picidae,13,14
840,50,81,48.785,-95.309,2010,3930,Picidae,2,2
840,50,81,48.785,-95.309,2010,4020,Picidae,2,2
840,50,81,48.785,-95.309,2010,4120,Picidae,2,2
840,50,902,47.074,-95.573,2010,3930,Picidae,2,2
840,50,902,47.074,-95.573,2010,3940,Picidae,1,1
840,50,902,47.074,-95.573,2010,4020,Picidae,8,8
840,50,902,47.074,-95.573,2010,4050,Picidae,3,3
840,50,902,47.074,-95.573,2010,4120,Picidae,4,4
840,50,74,47.796,-93.906,2010,4020,Picidae,1,1
840,50,74,47.796,-93.906,2010,4050,Picidae,1,1
840,50,74,47.796,-93.906,2010,4120,Picidae,3,3
840,50,51,48.782,-96.073,2010,3940,Picidae,1,1
840,50,51,48.782,-96.073,2010,4120,Picidae,3,3
840,50,68,46.39,-93.096,2010,3930,Picidae,1,1
840,50,68,46.39,-93.096,2010,3940,Picidae,2,2
840,50,68,46.39,-93.096,2010,4020,Picidae,1,1
840,50,68,46.39,-93.096,2010,4050,Picidae,7,8
840,50,68,46.39,-93.096,2010,4120,Picidae,2,2
840,50,69,46.373,-94.104,2010,3930,Picidae,2,2
840,50,69,46.373,-94.104,2010,3940,Picidae,2,3
840,50,69,46.373,-94.104,2010,4020,Picidae,10,11
840,50,69,46.373,-94.104,2010,4050,Picidae,3,3
840,50,66,45.658,-96.134,2010,4060,Picidae,1,1
840,50,66,45.658,-96.134,2010,4120,Picidae,3,3
840,50,69,46.373,-94.104,2010,4120,Picidae,9,10
840,50,50,48.303,-95.573,2010,3920,Picidae,1,1
840,50,50,48.303,-95.573,2010,4120,Picidae,2,2
840,50,58,44.521,-92.345,2010,3930,Picidae,3,3
840,50,58,44.521,-92.345,2010,3940,Picidae,1,2
840,50,58,44.521,-92.345,2010,4020,Picidae,3,3
840,50,58,44.521,-92.345,2010,4090,Picidae,2,2
840,50,58,44.521,-92.345,2010,4120,Picidae,4,4
840,50,71,47.789,-90.871,2010,3940,Picidae,1,1
840,50,71,47.789,-90.871,2010,4050,Picidae,3,3
840,50,71,47.789,-90.871,2010,4120,Picidae,6,6
840,50,60,44.501,-94.852,2010,3940,Picidae,2,2
840,50,60,44.501,-94.852,2010,4120,Picidae,2,2
840,50,65,45.599,-95.216,2010,3930,Picidae,1,1
840,50,65,45.599,-95.216,2010,4050,Picidae,1,1
840,50,57,43.587,-95.775,2010,4120,Picidae,2,2
840,50,53,43.501,-91.295,2010,4050,Picidae,1,1
840,50,53,43.501,-91.295,2010,4120,Picidae,2,2
840,50,55,43.688,-93.019,2010,3940,Picidae,1,1
840,50,55,43.688,-93.019,2010,4090,Picidae,1,1
840,50,64,45.257,-94.826,2010,3930,Picidae,1,1
840,50,64,45.257,-94.826,2010,3940,Picidae,1,1
840,50,64,45.257,-94.826,2010,4120,Picidae,1,1
840,50,55,43.688,-93.019,2010,4120,Picidae,7,7
840,50,72,47.553,-91.343,2010,3940,Picidae,1,2
840,50,72,47.553,-91.343,2010,4000,Picidae,1,1
840,50,72,47.553,-91.343,2010,4020,Picidae,3,3
840,50,72,47.553,-91.343,2010,4050,Picidae,1,1
840,50,72,47.553,-91.343,2010,4120,Picidae,5,6
840,50,67,46.592,-92.741,2010,3940,Picidae,2,2
840,50,67,46.592,-92.741,2010,4020,Picidae,1,1
840,50,67,46.592,-92.741,2010,4050,Picidae,1,1
840,50,67,46.592,-92.741,2010,4120,Picidae,3,3
840,51,905,33.986,-90.194,2010,3940,Picidae,2,2
840,51,905,33.986,-90.194,2010,4050,Picidae,2,2
840,51,905,33.986,-90.194,2010,4060,Picidae,1,1
840,51,905,33.986,-90.194,2010,4090,Picidae,22,26
840,51,905,33.986,-90.194,2010,4120,Picidae,2,2
840,51,910,32.93,-89.614,2010,3940,Picidae,3,3
840,51,910,32.93,-89.614,2010,4050,Picidae,7,8
840,51,910,32.93,-89.614,2010,4060,Picidae,2,3
840,51,910,32.93,-89.614,2010,4090,Picidae,16,18
840,51,916,32.345,-90.848,2010,3940,Picidae,1,1
840,51,916,32.345,-90.848,2010,4090,Picidae,22,28
840,52,2,36.594,-90.748,2010,3940,Picidae,6,6
840,52,2,36.594,-90.748,2010,4050,Picidae,2,2
840,52,2,36.594,-90.748,2010,4060,Picidae,1,1
840,52,2,36.594,-90.748,2010,4090,Picidae,19,22
840,51,113,33.559,-89.39,2010,3940,Picidae,5,6
840,51,113,33.559,-89.39,2010,4060,Picidae,1,1
840,51,113,33.559,-89.39,2010,4090,Picidae,11,11
840,51,119,30.619,-89.511,2010,3940,Picidae,1,1
840,51,119,30.619,-89.511,2010,4050,Picidae,3,3
840,51,119,30.619,-89.511,2010,4060,Picidae,3,6
840,51,119,30.619,-89.511,2010,4090,Picidae,22,26
840,51,119,30.619,-89.511,2010,4120,Picidae,4,4
840,51,224,32.833,-88.487,2010,4060,Picidae,3,4
840,51,224,32.833,-88.487,2010,4090,Picidae,13,16
840,51,901,31.962,-89.212,2010,3940,Picidae,3,3
840,51,901,31.962,-89.212,2010,4050,Picidae,2,2
840,51,901,31.962,-89.212,2010,4060,Picidae,1,2
840,51,901,31.962,-89.212,2010,4090,Picidae,18,23
840,51,917,32.73,-90.589,2010,3940,Picidae,2,2
840,51,917,32.73,-90.589,2010,4050,Picidae,3,3
840,51,917,32.73,-90.589,2010,4090,Picidae,11,12
840,51,911,33.562,-89.133,2010,3940,Picidae,4,5
840,51,911,33.562,-89.133,2010,4050,Picidae,9,9
840,51,911,33.562,-89.133,2010,4060,Picidae,3,4
840,51,911,33.562,-89.133,2010,4090,Picidae,19,23
840,51,911,33.562,-89.133,2010,4120,Picidae,1,2
840,51,111,34.964,-89.689,2010,3940,Picidae,2,2
840,51,111,34.964,-89.689,2010,4090,Picidae,15,16
840,51,111,34.964,-89.689,2010,4120,Picidae,1,1
840,51,901,31.962,-89.212,2010,3940,Picidae,2,2
840,51,901,31.962,-89.212,2010,4050,Picidae,3,3
840,51,901,31.962,-89.212,2010,4060,Picidae,3,5
840,51,901,31.962,-89.212,2010,4090,Picidae,18,21
840,51,901,31.962,-89.212,2010,4120,Picidae,1,1
840,51,903,32.646,-90.722,2010,3930,Picidae,3,3
840,51,903,32.646,-90.722,2010,4050,Picidae,3,3
840,51,903,32.646,-90.722,2010,4090,Picidae,3,3
840,51,903,32.646,-90.722,2010,4120,Picidae,4,4
840,51,907,31.843,-91.059,2010,3940,Picidae,6,6
840,51,907,31.843,-91.059,2010,4050,Picidae,4,4
840,51,907,31.843,-91.059,2010,4060,Picidae,2,3
840,51,907,31.843,-91.059,2010,4090,Picidae,38,51
840,52,3,36.864,-91.687,2010,3940,Picidae,6,6
840,52,3,36.864,-91.687,2010,4050,Picidae,2,2
840,52,3,36.864,-91.687,2010,4090,Picidae,12,12
840,51,912,34.09,-88.865,2010,3930,Picidae,1,1
840,51,912,34.09,-88.865,2010,3940,Picidae,4,4
840,51,912,34.09,-88.865,2010,4050,Picidae,2,2
840,51,912,34.09,-88.865,2010,4060,Picidae,3,3
840,51,912,34.09,-88.865,2010,4090,Picidae,19,22
840,51,920,32.095,-90.043,2010,3930,Picidae,1,1
840,51,920,32.095,-90.043,2010,3940,Picidae,4,4
840,51,920,32.095,-90.043,2010,4050,Picidae,1,1
840,51,920,32.095,-90.043,2010,4060,Picidae,1,1
840,51,920,32.095,-90.043,2010,4090,Picidae,13,14
840,51,908,32.36,-90.306,2010,3940,Picidae,1,1
840,51,908,32.36,-90.306,2010,4050,Picidae,3,3
840,51,908,32.36,-90.306,2010,4090,Picidae,25,29
840,51,104,34.422,-90.498,2010,3940,Picidae,2,2
840,51,104,34.422,-90.498,2010,4090,Picidae,11,14
840,51,904,33.769,-90.142,2010,4060,Picidae,2,2
840,51,904,33.769,-90.142,2010,4090,Picidae,15,16
840,51,904,33.769,-90.142,2010,4120,Picidae,1,1
840,51,913,34.15,-88.819,2010,3940,Picidae,3,3
840,51,913,34.15,-88.819,2010,4090,Picidae,6,6
840,51,913,34.15,-88.819,2010,4120,Picidae,1,1
840,51,914,32.389,-90.674,2010,3930,Picidae,1,1
840,51,914,32.389,-90.674,2010,3940,Picidae,6,6
840,51,914,32.389,-90.674,2010,4050,Picidae,1,1
840,51,914,32.389,-90.674,2010,4090,Picidae,26,27
840,51,914,32.389,-90.674,2010,4120,Picidae,1,1
840,52,1,36.825,-89.248,2010,3940,Picidae,1,1
840,52,1,36.825,-89.248,2010,4050,Picidae,1,1
840,52,1,36.825,-89.248,2010,4090,Picidae,7,7
840,52,4,36.857,-92.5,2010,3940,Picidae,8,8
840,52,4,36.857,-92.5,2010,4050,Picidae,3,3
840,52,4,36.857,-92.5,2010,4090,Picidae,12,13
840,51,902,32.475,-88.785,2010,3940,Picidae,6,9
840,51,902,32.475,-88.785,2010,4050,Picidae,1,1
840,51,902,32.475,-88.785,2010,4060,Picidae,2,3
840,51,902,32.475,-88.785,2010,4090,Picidae,18,26
840,51,909,32.374,-90.278,2010,3930,Picidae,1,1
840,51,909,32.374,-90.278,2010,3940,Picidae,6,6
840,51,909,32.374,-90.278,2010,4060,Picidae,1,1
840,51,909,32.374,-90.278,2010,4090,Picidae,6,8
840,51,909,32.374,-90.278,2010,4120,Picidae,1,1
840,51,43,31.024,-90.574,2010,3930,Picidae,3,3
840,51,43,31.024,-90.574,2010,3940,Picidae,3,3
840,51,43,31.024,-90.574,2010,4090,Picidae,15,19
840,51,43,31.024,-90.574,2010,4120,Picidae,2,2
840,51,22,34.3,-88.598,2010,4060,Picidae,5,6
840,51,22,34.3,-88.598,2010,4090,Picidae,10,10
840,51,12,34.802,-89.811,2010,3940,Picidae,2,2
840,51,12,34.802,-89.811,2010,4060,Picidae,1,2
840,51,12,34.802,-89.811,2010,4090,Picidae,5,5
840,51,23,33.151,-88.624,2010,3940,Picidae,4,4
840,51,23,33.151,-88.624,2010,4060,Picidae,2,2
840,51,23,33.151,-88.624,2010,4090,Picidae,6,6
840,51,25,33.869,-88.657,2010,3940,Picidae,2,2
840,51,25,33.869,-88.657,2010,4060,Picidae,2,4
840,51,25,33.869,-88.657,2010,4090,Picidae,8,8
840,51,27,31.233,-88.79,2010,3930,Picidae,1,1
840,51,27,31.233,-88.79,2010,3940,Picidae,5,6
840,51,27,31.233,-88.79,2010,4050,Picidae,3,3
840,51,27,31.233,-88.79,2010,4060,Picidae,1,1
840,51,27,31.233,-88.79,2010,4090,Picidae,19,21
840,51,27,31.233,-88.79,2010,4120,Picidae,3,3
840,51,33,31.532,-90.157,2010,3940,Picidae,6,6
840,51,33,31.532,-90.157,2010,4050,Picidae,1,1
840,51,33,31.532,-90.157,2010,4060,Picidae,4,5
840,51,33,31.532,-90.157,2010,4090,Picidae,14,16
840,51,38,33.129,-89.103,2010,3940,Picidae,3,4
840,51,38,33.129,-89.103,2010,4050,Picidae,2,2
840,51,38,33.129,-89.103,2010,4060,Picidae,3,7
840,51,38,33.129,-89.103,2010,4090,Picidae,15,21
840,51,38,33.129,-89.103,2010,4120,Picidae,4,4
840,51,17,31.604,-89.813,2010,3940,Picidae,6,6
840,51,17,31.604,-89.813,2010,4050,Picidae,1,1
840,51,17,31.604,-89.813,2010,4060,Picidae,5,6
840,51,17,31.604,-89.813,2010,4090,Picidae,16,18
840,51,17,31.604,-89.813,2010,4120,Picidae,2,2
840,51,20,30.794,-89.714,2010,3940,Picidae,2,2
840,51,20,30.794,-89.714,2010,4050,Picidae,3,4
840,51,20,30.794,-89.714,2010,4060,Picidae,7,10
840,51,20,30.794,-89.714,2010,4090,Picidae,16,18
840,51,20,30.794,-89.714,2010,4120,Picidae,1,1
840,51,28,31.689,-88.53,2010,3940,Picidae,4,4
840,51,28,31.689,-88.53,2010,4090,Picidae,9,10
840,51,39,34.163,-89.679,2010,3940,Picidae,4,4
840,51,39,34.163,-89.679,2010,4050,Picidae,2,2
840,51,39,34.163,-89.679,2010,4090,Picidae,3,3
840,51,18,31.236,-89.826,2010,3940,Picidae,3,3
840,51,18,31.236,-89.826,2010,4050,Picidae,4,4
840,51,18,31.236,-89.826,2010,4060,Picidae,2,3
840,51,18,31.236,-89.826,2010,4090,Picidae,16,17
840,51,18,31.236,-89.826,2010,4120,Picidae,1,1
840,51,30,30.816,-88.768,2010,3940,Picidae,1,1
840,51,30,30.816,-88.768,2010,4050,Picidae,6,6
840,51,30,30.816,-88.768,2010,4060,Picidae,1,1
840,51,30,30.816,-88.768,2010,4090,Picidae,18,21
840,51,30,30.816,-88.768,2010,4120,Picidae,2,2
840,51,34,33.605,-91.118,2010,3940,Picidae,2,2
840,51,34,33.605,-91.118,2010,4050,Picidae,2,2
840,51,34,33.605,-91.118,2010,4090,Picidae,15,20
840,51,16,32.56,-89.102,2010,3940,Picidae,7,8
840,51,16,32.56,-89.102,2010,4060,Picidae,1,1
840,51,16,32.56,-89.102,2010,4090,Picidae,18,21
840,51,35,32.129,-90.749,2010,3940,Picidae,2,2
840,51,35,32.129,-90.749,2010,4050,Picidae,5,6
840,51,35,32.129,-90.749,2010,4090,Picidae,29,47
840,51,40,33.967,-90.766,2010,3930,Picidae,1,1
840,51,40,33.967,-90.766,2010,4090,Picidae,4,4
840,51,41,34.351,-89.185,2010,4050,Picidae,1,1
840,51,41,34.351,-89.185,2010,4090,Picidae,4,5
840,51,41,34.351,-89.185,2010,4120,Picidae,3,3
840,51,31,31.726,-89.344,2010,4050,Picidae,3,3
840,51,31,31.726,-89.344,2010,4060,Picidae,3,4
840,51,31,31.726,-89.344,2010,4090,Picidae,10,14
840,51,15,32.325,-89.486,2010,3940,Picidae,6,6
840,51,15,32.325,-89.486,2010,4050,Picidae,1,1
840,51,15,32.325,-89.486,2010,4060,Picidae,4,4
840,51,15,32.325,-89.486,2010,4090,Picidae,15,19
840,51,15,32.325,-89.486,2010,4120,Picidae,1,1
840,51,36,32.451,-90.881,2010,3940,Picidae,3,3
840,51,36,32.451,-90.881,2010,4050,Picidae,5,5
840,51,36,32.451,-90.881,2010,4060,Picidae,5,6
840,51,36,32.451,-90.881,2010,4090,Picidae,22,30
840,51,42,34.642,-88.139,2010,4060,Picidae,10,12
840,51,42,34.642,-88.139,2010,4090,Picidae,3,3
840,51,26,32.5,-88.927,2010,3940,Picidae,3,3
840,51,26,32.5,-88.927,2010,4060,Picidae,1,1
840,51,26,32.5,-88.927,2010,4090,Picidae,10,10
840,51,37,31.053,-89.27,2010,3920,Picidae,1,1
840,51,37,31.053,-89.27,2010,3930,Picidae,2,3
840,51,37,31.053,-89.27,2010,3940,Picidae,4,5
840,51,37,31.053,-89.27,2010,4050,Picidae,2,3
840,51,37,31.053,-89.27,2010,4060,Picidae,3,3
840,51,37,31.053,-89.27,2010,4090,Picidae,26,37
840,51,37,31.053,-89.27,2010,4120,Picidae,4,4
840,51,32,32.581,-89.868,2010,4050,Picidae,5,5
840,51,32,32.581,-89.868,2010,4060,Picidae,2,3
840,51,32,32.581,-89.868,2010,4090,Picidae,22,25
840,51,32,32.581,-89.868,2010,4120,Picidae,2,2
840,52,32,39.654,-94.665,2010,3940,Picidae,3,3
840,52,32,39.654,-94.665,2010,4060,Picidae,1,1
840,52,32,39.654,-94.665,2010,4090,Picidae,18,22
840,52,20,38.279,-92.901,2010,3940,Picidae,2,2
840,52,20,38.279,-92.901,2010,4050,Picidae,3,4
840,52,20,38.279,-92.901,2010,4090,Picidae,21,23
840,52,20,38.279,-92.901,2010,4120,Picidae,1,1
840,52,27,39.457,-92.189,2010,3940,Picidae,2,2
840,52,27,39.457,-92.189,2010,4060,Picidae,7,9
840,52,27,39.457,-92.189,2010,4090,Picidae,11,11
840,52,27,39.457,-92.189,2010,4120,Picidae,1,1
840,52,21,38.586,-92.435,2010,3930,Picidae,1,1
840,52,21,38.586,-92.435,2010,3940,Picidae,2,2
840,52,21,38.586,-92.435,2010,4090,Picidae,19,24
840,52,19,38.916,-91.61,2010,3940,Picidae,4,4
840,52,19,38.916,-91.61,2010,4060,Picidae,2,2
840,52,19,38.916,-91.61,2010,4090,Picidae,7,8
840,52,19,38.916,-91.61,2010,4120,Picidae,3,3
840,52,28,39.429,-92.557,2010,3930,Picidae,1,1
840,52,28,39.429,-92.557,2010,3940,Picidae,4,4
840,52,28,39.429,-92.557,2010,4050,Picidae,1,1
840,52,28,39.429,-92.557,2010,4060,Picidae,2,2
840,52,28,39.429,-92.557,2010,4090,Picidae,9,9
840,52,28,39.429,-92.557,2010,4120,Picidae,1,1
840,52,34,40.066,-92.497,2010,3940,Picidae,2,2
840,52,34,40.066,-92.497,2010,4050,Picidae,1,1
840,52,34,40.066,-92.497,2010,4060,Picidae,4,5
840,52,34,40.066,-92.497,2010,4090,Picidae,19,27
840,52,34,40.066,-92.497,2010,4120,Picidae,6,6
840,52,18,38.083,-91.985,2010,4050,Picidae,1,1
840,52,18,38.083,-91.985,2010,4090,Picidae,12,14
840,52,18,38.083,-91.985,2010,4120,Picidae,2,2
840,52,14,37.454,-93.513,2010,3930,Picidae,1,1
840,52,14,37.454,-93.513,2010,3940,Picidae,2,2
840,52,14,37.454,-93.513,2010,4090,Picidae,13,15
840,52,14,37.454,-93.513,2010,4120,Picidae,1,1
840,52,5,36.661,-93.91,2010,3940,Picidae,3,3
840,52,5,36.661,-93.91,2010,4050,Picidae,2,2
840,52,5,36.661,-93.91,2010,4090,Picidae,6,6
840,52,5,36.661,-93.91,2010,4120,Picidae,2,2
840,52,10,37.376,-91.553,2010,3940,Picidae,2,2
840,52,10,37.376,-91.553,2010,4090,Picidae,8,8
840,52,10,37.376,-91.553,2010,4120,Picidae,1,1
840,52,6,36.564,-94.239,2010,3930,Picidae,1,1
840,52,6,36.564,-94.239,2010,4050,Picidae,2,2
840,52,6,36.564,-94.239,2010,4090,Picidae,4,4
840,52,8,37.26,-90.307,2010,3940,Picidae,3,3
840,52,8,37.26,-90.307,2010,4090,Picidae,9,9
840,52,8,37.26,-90.307,2010,4120,Picidae,1,1
840,52,15,37.771,-93.852,2010,3940,Picidae,4,4
840,52,15,37.771,-93.852,2010,4050,Picidae,1,1
840,52,15,37.771,-93.852,2010,4090,Picidae,11,13
840,52,16,37.14,-94.119,2010,3940,Picidae,1,1
840,52,16,37.14,-94.119,2010,4050,Picidae,1,1
840,52,16,37.14,-94.119,2010,4090,Picidae,13,15
840,52,7,37.307,-89.527,2010,3940,Picidae,1,1
840,52,7,37.307,-89.527,2010,4090,Picidae,12,14
840,52,7,37.307,-89.527,2010,4120,Picidae,3,3
840,52,11,37.904,-91.424,2010,3940,Picidae,3,3
840,52,11,37.904,-91.424,2010,4060,Picidae,1,1
840,52,11,37.904,-91.424,2010,4090,Picidae,11,13
840,52,11,37.904,-91.424,2010,4120,Picidae,2,2
840,52,13,37.514,-92.926,2010,3940,Picidae,1,1
840,52,13,37.514,-92.926,2010,4050,Picidae,1,1
840,52,13,37.514,-92.926,2010,4060,Picidae,1,1
840,52,13,37.514,-92.926,2010,4090,Picidae,13,15
840,52,13,37.514,-92.926,2010,4120,Picidae,4,4
840,52,133,40.471,-91.716,2010,3940,Picidae,3,4
840,52,133,40.471,-91.716,2010,4060,Picidae,7,10
840,52,133,40.471,-91.716,2010,4090,Picidae,7,8
840,52,133,40.471,-91.716,2010,4120,Picidae,2,2
840,52,137,40.466,-95.234,2010,3940,Picidae,2,2
840,52,137,40.466,-95.234,2010,4060,Picidae,5,5
840,52,137,40.466,-95.234,2010,4090,Picidae,4,4
840,52,137,40.466,-95.234,2010,4120,Picidae,2,2
840,53,13,47.3,-115.104,2010,3920,Picidae,1,1
840,53,12,48.838,-104.842,2010,4123,Picidae,2,2
840,53,8,48.382,-108.714,2010,4130,Picidae,1,1
840,53,2,48.108,-114.462,2010,3940,Picidae,1,1
840,53,2,48.108,-114.462,2010,4021,Picidae,2,2
840,53,2,48.108,-114.462,2010,4130,Picidae,5,7
840,52,131,39.713,-94.066,2010,3940,Picidae,2,2
840,52,131,39.713,-94.066,2010,4060,Picidae,1,1
840,52,131,39.713,-94.066,2010,4090,Picidae,7,8
840,52,131,39.713,-94.066,2010,4120,Picidae,3,3
840,52,136,40.084,-94.852,2010,3940,Picidae,1,1
840,52,136,40.084,-94.852,2010,4090,Picidae,13,15
840,52,136,40.084,-94.852,2010,4120,Picidae,5,5
840,53,1,48.357,-115.033,2010,3920,Picidae,2,2
840,53,1,48.357,-115.033,2010,4021,Picidae,1,3
840,53,1,48.357,-115.033,2010,4130,Picidae,1,1
840,52,61,38.351,-91.806,2010,3930,Picidae,2,2
840,52,61,38.351,-91.806,2010,3940,Picidae,6,6
840,52,61,38.351,-91.806,2010,4050,Picidae,5,5
840,52,61,38.351,-91.806,2010,4090,Picidae,15,16
840,52,61,38.351,-91.806,2010,4120,Picidae,2,2
840,52,70,40.1,-94.142,2010,3940,Picidae,2,2
840,52,70,40.1,-94.142,2010,4050,Picidae,2,2
840,52,70,40.1,-94.142,2010,4060,Picidae,12,13
840,52,70,40.1,-94.142,2010,4090,Picidae,9,9
840,52,70,40.1,-94.142,2010,4120,Picidae,6,7
840,52,54,36.643,-92.974,2010,3940,Picidae,5,5
840,52,54,36.643,-92.974,2010,4050,Picidae,2,2
840,52,54,36.643,-92.974,2010,4090,Picidae,5,6
840,52,68,40.168,-92.515,2010,3940,Picidae,4,4
840,52,68,40.168,-92.515,2010,4060,Picidae,6,6
840,52,68,40.168,-92.515,2010,4090,Picidae,19,25
840,52,68,40.168,-92.515,2010,4120,Picidae,9,12
840,52,57,37.679,-90.076,2010,3940,Picidae,5,5
840,52,57,37.679,-90.076,2010,4060,Picidae,1,2
840,52,57,37.679,-90.076,2010,4090,Picidae,14,16
840,52,126,39.53,-91.216,2010,3930,Picidae,1,1
840,52,126,39.53,-91.216,2010,3940,Picidae,2,2
840,52,126,39.53,-91.216,2010,4050,Picidae,1,3
840,52,126,39.53,-91.216,2010,4060,Picidae,2,3
840,52,126,39.53,-91.216,2010,4090,Picidae,10,14
840,52,126,39.53,-91.216,2010,4120,Picidae,3,3
840,52,124,38.67,-94.105,2010,3940,Picidae,9,11
840,52,124,38.67,-94.105,2010,4060,Picidae,4,4
840,52,124,38.67,-94.105,2010,4090,Picidae,13,16
840,52,124,38.67,-94.105,2010,4120,Picidae,3,3
840,52,56,37.241,-89.808,2010,3940,Picidae,6,6
840,52,56,37.241,-89.808,2010,4050,Picidae,2,2
840,52,56,37.241,-89.808,2010,4060,Picidae,2,2
840,52,56,37.241,-89.808,2010,4090,Picidae,17,21
840,52,56,37.241,-89.808,2010,4120,Picidae,4,4
840,52,67,39.397,-94.501,2010,3930,Picidae,1,1
840,52,67,39.397,-94.501,2010,3940,Picidae,4,5
840,52,67,39.397,-94.501,2010,4090,Picidae,9,10
840,52,53,36.729,-90.989,2010,3930,Picidae,1,1
840,52,53,36.729,-90.989,2010,3940,Picidae,4,6
840,52,53,36.729,-90.989,2010,4050,Picidae,6,6
840,52,53,36.729,-90.989,2010,4060,Picidae,1,1
840,52,53,36.729,-90.989,2010,4090,Picidae,11,13
840,52,130,39.409,-93.74,2010,4090,Picidae,5,5
840,52,71,40.025,-95.033,2010,3940,Picidae,2,2
840,52,71,40.025,-95.033,2010,4060,Picidae,3,3
840,52,71,40.025,-95.033,2010,4090,Picidae,7,8
840,52,109,37.67,-90.647,2010,3940,Picidae,2,2
