countrynum,statenum,route,routename,active,latitude,longitude,stratum,bcr,landtypeid,routetypeid,routetypedetailid
124,79,56,Pinehouse Lake,1,55.235,-106.790,29,6,0,1,1
124,79,57,Beauval,1,55.218,-107.357,29,6,0,1,1
124,79,58,Buffalo Narrows,1,55.548,-108.096,29,6,0,1,1
124,79,59,Vermette Lake,1,55.575,-109.015,29,6,0,1,1
124,79,60,Gem Lakes,1,54.186,-104.922,29,6,0,1,1
124,79,61,Purdey Lake,1,56.545,-103.577,29,8,0,1,1
124,79,64,Mawdley Lake,1,56.932,-106.113,29,8,0,1,1
124,79,66,Turnor Lake,1,56.474,-108.694,29,6,0,1,1
124,79,67,Garson Lake,1,56.311,-109.961,29,6,0,1,1
124,79,69,Huggins Lake,1,57.892,-103.842,29,8,0,1,1
124,79,71,Key Lake,1,57.218,-105.662,29,8,0,1,1
124,79,75,Gedak Lake,1,57.881,-109.372,29,8,0,1,1
124,79,77,Wollaston Lake,1,58.276,-103.998,25,8,0,1,1
124,79,78,Waterbury Lake,1,58.502,-104.498,29,8,0,1,1
124,79,79,Yurkowski Lake,1,58.882,-105.802,25,8,0,1,1
124,79,83,Athabasca Shore,1,58.522,-109.503,29,8,0,1,1
124,79,87,Stony Rapids,1,59.258,-105.827,25,8,0,1,1
124,79,102,KENOSEE LAKE,1,49.835,-102.278,30,11,0,1,1
124,79,103,CEDOUX,1,49.872,-103.565,37,11,0,1,1
124,79,104,CEYLON,1,49.435,-104.585,37,11,0,1,1
124,79,105,SPRING VALLY,1,49.931,-105.166,37,11,0,1,1
124,79,106,WOOD RIVER,1,49.960,-106.551,38,11,0,1,1
124,79,107,FRENCHMAN RV,1,49.167,-107.153,38,11,0,1,1
124,79,108,EASTEND,1,49.553,-108.309,38,11,0,1,1
124,79,109,CYPRESS HILL,1,49.668,-109.750,38,11,0,1,1
124,79,111,CROOKED LAKE,1,50.652,-102.841,30,11,0,1,1
124,79,112,TYVAN,1,50.004,-103.576,30,11,0,1,1
124,79,113,EDENWOLD,1,50.572,-104.273,30,11,0,1,1
124,79,114,DRINKWATER,1,50.309,-105.031,30,11,0,1,1
124,79,115,COURVAL,1,50.370,-106.142,38,11,0,1,1
124,79,116,DENDRON,1,50.019,-107.006,38,11,0,1,1
124,79,117,TOMPKINS,1,50.310,-108.935,38,11,0,1,1
124,79,118,BURSTALL,1,50.805,-109.952,38,11,0,1,1
124,79,120,WILLOWBROOK,1,51.092,-102.755,30,11,0,1,1
124,79,121,GOODEVE,1,51.034,-103.621,30,11,0,1,1
124,79,122,SERATH,1,51.270,-104.473,30,11,0,1,1
124,79,123,FARRERDALE,1,51.416,-105.827,37,11,0,1,1
124,79,124,BRODERICK,1,51.562,-106.637,37,11,0,1,1
124,79,125,BOUNTY,1,51.315,-107.199,37,11,0,1,1
124,79,126,DUPEROW,1,51.997,-108.359,37,11,0,1,1
124,79,127,KINDERSLEY,1,51.504,-109.168,38,11,0,1,1
124,79,128,BERTWELL,1,52.666,-102.374,30,6,0,1,1
124,79,129,GREENWATER,1,52.435,-103.615,30,6,0,1,1
124,79,130,PLEASANTDALE,1,52.667,-104.237,30,6,0,1,1
124,79,131,BIRCH HILLS,1,52.987,-105.342,30,6,0,1,1
124,79,132,ABERDEEN,1,52.057,-106.219,30,11,0,1,1
124,79,133,ASQUITH,1,52.231,-107.408,30,11,0,1,1
124,79,134,HANDEL,1,52.260,-108.693,30,11,0,1,1
124,79,135,SENLAC,1,52.726,-109.900,30,11,0,1,1
124,79,136,CUMBERLAND,1,53.862,-102.933,29,6,0,1,1
124,79,137,SQUAW RAPIDS,1,53.690,-103.334,29,6,0,1,1
124,79,138,WHITE FOX,1,53.656,-104.094,29,6,0,1,1
124,79,139,PADDOCKWOOD,1,53.292,-105.537,29,6,0,1,1
124,79,140,PR AL PARK,1,53.584,-106.175,29,6,0,1,1
124,79,141,MULLINGAR,1,53.017,-107.585,30,6,0,1,1
124,79,142,EDAM,1,53.278,-108.625,30,6,0,1,1
124,79,143,ST WALBURG,1,53.600,-109.494,30,6,0,1,1
124,79,144,Flin Flon,1,54.842,-102.056,29,8,0,1,1
124,79,146,Jayjay Lake,1,54.486,-104.237,29,6,0,1,1
124,79,147,Timber Bay,1,54.195,-105.640,29,6,0,1,1
124,79,149,GREEN LAKE,1,54.506,-107.867,29,6,0,1,1
124,79,150,DORINTOSH,1,54.422,-108.628,29,6,0,1,1
124,79,204,PARRY,1,49.631,-104.716,37,11,0,1,1
124,79,209,THE GAP,0,49.960,-109.532,38,11,0,1,1
124,79,210,LANGENBURG,1,50.904,-101.579,30,11,0,1,1
124,79,211,BANGOR,1,50.856,-102.308,30,11,0,1,1
124,79,213,Craven,1,50.759,-104.690,30,11,0,1,1
124,79,217,WHITE BEAR,1,50.922,-108.070,37,11,0,1,1
124,79,221,HUBBARD,1,51.181,-103.667,30,11,0,1,1
124,79,222,JANSEN,1,51.998,-104.850,30,11,0,1,1
124,79,225,Donovan,1,51.700,-107.138,37,11,0,1,1
124,79,227,COLEVILLE,1,51.853,-109.076,37,11,0,1,1
124,79,229,FOSSTON,1,52.086,-103.601,30,11,0,1,1
124,79,230,ENGLEFELD,1,52.140,-104.577,30,11,0,1,1
124,79,237,AYLSHAM,1,53.453,-103.847,29,6,0,1,1
124,79,243,FRENCHMAN BT,0,53.643,-109.717,30,6,0,1,1
124,79,250,Cabana Road,1,54.078,-108.278,29,6,0,1,1
124,79,309,KINCORTH,1,49.960,-109.532,38,11,0,1,1
124,79,402,Mankota,1,49.450,-107.486,38,11,0,1,1
124,79,403,Newton Lake,1,49.310,-107.792,38,11,0,1,1
124,79,404,Fort Walsh,0,49.596,-109.771,38,11,0,1,1
124,79,405,Divide,1,49.102,-109.123,38,11,0,1,1
124,79,406,Shaunavon,1,49.305,-108.428,38,11,0,1,1
124,79,407,Scotsguard,1,49.822,-108.083,38,11,0,1,1
124,79,408,Hazlet,1,50.384,-108.709,38,11,0,1,1
124,79,417,Clark Bridge,1,49.239,-105.324,38,11,0,1,1
124,79,418,St Victor,1,49.446,-105.862,38,11,0,1,1
124,79,420,Bordeland,1,49.029,-105.991,38,11,0,1,1
124,79,424,Shooter Hill,1,50.689,-106.559,37,11,0,1,1
840,80,1,JOHNS ISLE,0,32.793,-80.108,3,27,0,1,1
840,80,2,JAMESTOWN,1,33.286,-79.694,3,27,0,1,1
840,80,3,HARDEEVILLE,1,32.251,-81.033,3,27,0,1,1
840,80,4,ROME,1,33.646,-79.435,3,27,0,1,1
840,80,5,HOLLY HILL,1,33.322,-80.461,4,27,0,1,1
840,80,6,COWARD,1,34.024,-79.785,4,27,0,1,1
840,80,7,FORESTON,1,33.687,-80.054,4,27,0,1,1
840,80,8,NEW HOLLAND,1,33.694,-81.491,4,27,0,1,1
840,80,9,WAGENER,1,33.723,-81.357,4,27,0,1,1
840,80,10,DILLON,1,34.501,-79.424,4,27,0,1,1
840,80,11,BISHOPVILLE,1,34.194,-80.214,4,27,0,1,1
840,80,12,BOYKIN ML PD,0,34.112,-80.580,4,27,0,1,1
840,80,13,WALTERBORO,1,32.857,-80.651,3,27,0,1,1
840,80,14,LITTLE MTN,0,34.196,-81.412,11,29,0,1,1
840,80,15,SALEM XRD,1,34.449,-81.282,11,29,0,1,1
840,80,16,PENDLETON,0,34.706,-82.677,11,29,0,1,1
840,80,17,OWINGS,0,34.770,-82.129,11,29,0,1,1
840,80,18,BARTON CREEK,1,34.662,-83.281,11,29,0,1,1
840,80,19,BOILING SPGS,0,35.083,-81.980,11,29,0,1,1
840,80,20,LANDRUM,0,35.179,-82.212,11,28,0,1,1
840,80,21,PLUM BRANCH,1,33.806,-82.273,11,29,0,1,1
840,80,22,NIXONVILLE,0,33.854,-78.819,3,27,0,1,1
840,80,23,New Ellenton,1,33.543,-81.674,4,27,0,1,1
840,80,24,Ward,1,33.843,-81.716,4,27,0,1,1
840,80,25,Campobello,1,35.055,-82.156,11,29,0,1,1
840,80,26,Whitmire,1,34.389,-81.736,11,29,0,1,1
840,80,27,Green Sea,1,34.194,-79.074,3,27,0,1,1
840,80,28,Kingstree,1,33.698,-79.636,3,27,0,1,1
840,80,29,Lowrys,1,34.766,-81.216,11,29,0,1,1
840,80,30,Ridgeway,1,34.320,-80.942,4,29,0,1,1
840,80,31,Salem,1,34.926,-83.014,11,29,0,1,1
840,80,50,BLACKSBURG,1,35.080,-81.547,11,29,0,1,1
840,80,51,GREENWOOD,1,34.040,-82.091,11,29,0,1,1
840,80,52,JOANNA,1,34.212,-81.825,11,29,0,1,1
840,80,53,MOUNT PISGAH,1,34.583,-80.444,4,27,0,1,1
840,80,54,BENNETTSVILLE,1,34.742,-79.813,4,27,0,1,1
840,80,55,OLAR,1,33.145,-81.048,4,27,0,1,1
840,80,56,PINEWOOD,1,33.767,-80.539,4,27,0,1,1
840,80,57,CARVERS BAY,1,33.619,-79.328,3,27,0,1,1
840,80,58,NIXVILLE,1,32.750,-81.047,4,27,0,1,1
840,80,59,DALE,1,32.536,-80.683,3,27,0,1,1
840,80,101,ADAMS RUN,1,32.953,-80.261,3,27,0,1,1
840,80,112,CAUTHENS XRD,1,34.620,-80.770,11,29,0,1,1
840,80,114,PROSPERITY,1,34.087,-81.478,11,29,0,1,1
840,80,116,ANDERSON,1,34.690,-82.654,11,29,0,1,1
840,80,117,OWINGS 2,1,34.752,-82.109,11,29,0,1,1
840,80,119,CHESNEE,1,35.097,-81.982,11,29,0,1,1
840,80,120,OSBORN MTN.,0,35.196,-82.293,23,28,0,1,1
840,80,122,RED BLUFF,1,33.854,-78.816,3,27,0,1,1
840,80,220,BATTLECREEK,1,34.750,-83.289,23,28,0,1,1
840,80,900,SANDHILLS,1,34.548,-80.173,4,27,0,1,3
840,80,901,KIAWAH ISLAND,1,32.604,-80.156,3,27,0,1,3
840,81,1,LENNOX,1,43.331,-96.886,37,11,0,1,1
840,81,2,TRIPP,1,43.284,-97.875,37,11,0,1,1
840,81,3,HOWARD,1,43.950,-97.470,37,11,0,1,1
840,81,4,WHITE LAKE,1,43.831,-98.646,37,11,0,1,1
840,81,5,GEDDES,1,43.183,-98.707,37,11,0,1,1
840,81,6,CHAMBERLAIN,1,43.904,-99.344,38,17,0,1,1
840,81,7,WINNER,1,43.314,-99.870,39,17,0,1,1
840,81,8,ROSEBUD,1,43.201,-100.898,36,17,0,1,1
840,81,9,ROCKYFORD,1,43.655,-102.511,39,17,0,1,1
840,81,10,VOLGA,1,44.232,-96.949,37,11,0,1,1
840,81,11,RAYMOND,1,44.907,-97.942,37,11,0,1,1
840,81,12,ROSWELL,1,44.016,-97.671,37,11,0,1,1
840,81,13,BROADLAND,1,44.501,-98.316,37,11,0,1,1
840,81,14,LANE,0,44.039,-98.432,37,11,0,1,1
840,81,15,CROW CREEK,1,44.122,-99.250,38,11,0,1,1
840,81,16,FT THOMPSON,1,44.174,-99.500,39,17,0,1,1
840,81,17,WILMOT,1,45.428,-96.719,37,11,0,1,1
840,81,18,VEBLEN,1,45.849,-97.332,37,11,0,1,1
840,81,19,BRITTON,1,45.733,-97.710,37,11,0,1,1
840,81,20,FORBES,1,45.939,-98.828,37,11,0,1,1
840,81,21,CONDE,0,45.156,-98.207,37,11,0,1,1
840,81,22,GETTYSBURG,1,45.014,-99.858,38,11,0,1,1
840,81,23,LONG LAKE,1,45.854,-99.263,38,11,0,1,1
840,81,24,LAPLANT,1,45.129,-100.558,39,17,0,1,1
840,81,25,PROMISE,1,45.356,-100.615,39,17,0,1,1
840,81,26,OWANKA,1,44.021,-102.587,39,17,0,1,1
840,81,27,ROUBAIX LK,0,44.208,-103.653,61,17,0,1,1
840,81,28,VOLUNTEER,1,44.512,-103.133,39,17,0,1,1
840,81,29,CUSTER,1,43.820,-103.640,61,17,0,1,1
840,81,30,OTTUMWA,1,44.213,-101.307,39,17,0,1,1
840,81,31,HARDING,1,45.234,-103.782,39,17,0,1,1
840,81,32,CEDAR PASS,1,43.741,-101.959,39,17,0,1,1
840,81,33,FORT PIERRE,1,44.386,-100.491,39,17,0,1,1
840,81,34,GORMAN,1,44.970,-100.124,38,11,0,1,1
840,81,35,MAURINE,1,45.146,-102.558,39,17,0,1,1
840,81,36,REVA,1,45.546,-103.033,39,17,0,1,1
840,81,37,LODGEPOLE,1,45.834,-102.943,39,17,0,1,1
840,81,38,EAGLE BUTTE,1,45.187,-101.067,39,17,0,1,1
840,81,39,ISABEL,1,45.473,-101.429,39,17,0,1,1
840,81,40,MARCUS,1,44.662,-102.282,39,17,0,1,1
840,81,41,HAYES,1,44.372,-101.135,39,17,0,1,1
840,81,42,ARDMORE,1,43.115,-103.680,39,17,0,1,1
840,81,43,BADLANDS,1,43.894,-102.457,39,17,0,1,1
840,81,44,LACREEK,1,43.019,-101.492,36,17,0,1,1
840,81,45,WHITE RIVER,1,43.579,-100.930,39,17,0,1,1
840,81,46,PLEASANT VAL,1,43.587,-103.728,61,17,0,1,1
840,81,47,HILL CITY,1,43.925,-103.515,61,17,0,1,1
840,81,48,BLACK FOX,1,44.103,-103.897,61,17,0,1,1
840,81,49,ENGLEWOOD,1,44.259,-103.840,61,17,0,1,1
840,81,50,LONG DRAW,1,44.182,-103.895,61,17,0,1,1
840,81,114,LANE 2,1,44.039,-98.432,37,11,0,1,1
840,81,121,TURTON,1,45.156,-98.207,37,11,0,1,1
840,81,127,SILVER CITY,0,44.208,-103.653,61,17,0,1,1
840,81,702,NORBECK,1,43.811,-103.593,61,17,0,1,1
840,81,703,ELK MOUNTAIN,1,43.782,-104.040,61,17,0,1,1
840,81,704,ROCHFORD,1,44.123,-103.698,61,17,0,1,1
840,81,705,HAZELRODT,1,43.726,-103.506,61,17,0,1,1
840,81,706,LIGHTNING CR,1,43.812,-103.767,61,17,0,1,1
840,81,900,PIONEER,1,43.297,-103.169,39,17,0,1,3
840,81,901,COTTONWOOD,1,43.362,-103.923,39,17,0,1,3
840,81,907,S. PIONEER,1,43.188,-103.169,39,17,0,1,3
840,81,908,INDIAN,1,43.021,-103.669,39,17,0,1,3
840,81,909,RAILROAD BUTTE,1,43.919,-102.920,39,17,0,1,3
840,81,910,FRENCH CREEK,0,43.665,-102.871,39,17,0,1,3
840,81,911,WIND CAVE NP,1,43.520,-103.473,61,17,0,1,3
840,82,1,TIPTONVILLE,1,36.418,-89.438,5,26,0,1,1
840,82,2,PAWPAW,0,36.307,-89.365,5,26,0,1,1
840,82,3,MOSCOW,1,35.052,-89.375,4,27,0,1,1
840,82,4,BROWNSVILLE,1,35.538,-89.382,4,27,0,1,1
840,82,5,TIBBS,1,35.689,-89.334,4,27,0,1,1
840,82,6,WHITEVILLE,1,35.361,-89.079,4,27,0,1,1
840,82,7,BIG SANDY,1,36.358,-88.007,4,27,0,1,1
840,82,8,MANSFIELD,1,36.179,-88.314,4,27,0,1,1
840,82,9,SWEETLIPS,1,35.412,-88.549,4,27,0,1,1
840,82,10,SILERTON,1,35.343,-88.815,4,27,0,1,1
840,82,11,TRENTON,1,35.942,-88.903,4,27,0,1,1
840,82,12,HUMBOLDT,1,35.813,-88.862,4,27,0,1,1
840,82,13,POND CREEK,1,36.175,-86.997,14,24,0,1,1
840,82,14,INDIAN MOUND,0,36.500,-87.693,14,24,0,1,1
840,82,15,COLLINWOOD,1,35.161,-87.685,14,24,0,1,1
840,82,16,WRIGLEY,1,35.879,-87.328,14,24,0,1,1
840,82,17,CAMPBELLSVILLE,1,35.349,-87.144,14,24,0,1,1
840,82,18,LEWIS FOREST,1,35.494,-87.679,14,24,0,1,1
840,82,19,BELOTES BEND,1,36.326,-86.332,14,24,0,1,1
840,82,20,WHITE HOUSE,1,36.509,-86.666,14,24,0,1,1
840,82,21,PETERSBURG,1,35.335,-86.666,14,24,0,1,1
840,82,22,PEYTONSVILLE,1,35.859,-86.826,14,24,0,1,1
840,82,23,BRADYVILLE,1,35.736,-86.168,14,24,0,1,1
840,82,24,TULLAHOMA,1,35.358,-86.217,14,24,0,1,1
840,82,25,SILVER PT,1,36.098,-85.705,14,24,0,1,1
840,82,26,UNION HILL,1,36.504,-85.670,14,24,0,1,1
840,82,27,GLEN,1,35.380,-85.916,14,24,0,1,1
840,82,28,RED BANK,0,35.133,-85.282,13,28,0,1,1
840,82,29,JASPER,1,35.174,-85.669,21,28,0,1,1
840,82,30,SODDY,0,35.300,-85.147,13,28,0,1,1
840,82,31,ELK VALLEY,1,36.491,-84.293,21,28,0,1,1
840,82,32,SMOKEY JCT,1,36.294,-84.361,21,28,0,1,1
840,82,33,LOVELL,1,35.914,-84.151,13,28,0,1,1
840,82,34,OLIVER SPGS,1,36.049,-84.348,21,28,0,1,1
840,82,35,MCFARLAND,0,35.174,-84.383,23,28,0,1,1
840,82,36,CLIMER,1,35.171,-84.783,13,28,0,1,1
840,82,37,CORRYTON RD,1,36.139,-83.771,13,28,0,1,1
840,82,38,JEFFERSON CTY,0,36.175,-83.501,13,28,0,1,1
840,82,39,WALLAND,0,35.730,-83.810,23,28,0,1,1
840,82,40,MT OLIVE,1,35.907,-83.921,13,28,0,1,1
840,82,41,ALLENS BRDGE,1,36.047,-82.913,13,28,0,1,1
840,82,42,FISH SPRINGS,1,36.318,-82.077,23,28,0,1,1
840,82,114,INDIAN MOUND 2,1,36.551,-87.750,14,24,0,1,1
840,82,128,SIGNAL MTN,1,35.109,-85.364,21,28,0,1,1
840,82,130,JONES GAP,1,35.302,-85.167,21,28,0,1,1
840,82,135,HARBUCK,1,35.101,-84.398,23,28,0,1,1
840,82,138,Jefferson City 2,1,36.175,-83.501,13,28,0,1,1
840,82,139,CORNPONE,1,35.730,-83.810,23,28,0,1,1
840,82,202,PAWPAW 2,1,36.307,-89.365,5,26,0,1,1
840,82,900,WILLIS SPRNG,1,35.007,-84.689,23,28,0,1,3
840,82,901,MECCA,1,35.345,-84.397,23,28,0,1,3
840,82,902,TELLICO,1,35.343,-84.231,23,28,0,1,3
840,82,903,NEWFOUND GAP,1,35.684,-83.536,23,28,0,1,3
840,82,904,CADES COVE,1,35.607,-83.786,23,28,0,1,3
840,82,905,TRACE COLLINWOOD,1,35.122,-87.762,14,24,0,1,3
840,82,906,TRACE LEWIS,1,35.710,-87.263,14,24,0,1,3
840,83,1,LAG ATASCOSA,1,26.191,-97.352,7,37,0,1,1
840,83,2,RACHAL,1,26.890,-98.136,7,36,0,1,1
840,83,3,AGUA NUEVA,1,26.902,-98.603,7,36,0,1,1
840,83,4,ZAPATA,0,26.907,-99.272,7,36,0,1,1
840,83,5,KINGSVILLE,1,27.532,-97.947,7,36,0,1,1
840,83,6,PETRONILA,1,27.688,-97.471,6,37,0,1,1
840,83,7,RANDADO,1,27.074,-98.822,7,36,0,1,1
840,83,8,MIRANDO CITY,1,27.322,-98.970,7,36,0,1,1
840,83,9,ENCINAL,0,27.977,-99.266,7,36,0,1,1
840,83,10,SAN YGNACIO,0,27.176,-99.198,7,36,0,1,1
840,83,11,HINKLES FER,1,28.908,-95.614,6,37,0,1,1
840,83,12,VANDERBILT,0,28.779,-96.605,6,37,0,1,1
840,83,13,INDIANOLA,1,28.523,-96.505,6,37,0,1,1
840,83,14,SCHROEDER,0,28.784,-97.221,8,21,0,1,1
840,83,15,HOBSON,1,28.922,-97.967,7,21,0,1,1
840,83,16,GEORGE WEST,1,28.281,-98.318,7,36,0,1,1
840,83,17,CAMPBELLTON,1,28.674,-98.389,7,21,0,1,1
840,83,18,CATARINA,0,28.179,-99.779,7,36,0,1,1
840,83,19,LA PRYOR,1,28.948,-99.854,7,36,0,1,1
840,83,20,WINNIE,1,29.671,-94.342,6,37,0,1,1
840,83,21,STOWELL,1,29.734,-94.401,6,37,0,1,1
840,83,22,DANBURY,1,29.127,-95.244,6,37,0,1,1
840,83,23,KATY,1,29.786,-95.832,6,37,0,1,1
840,83,24,ARENOSA CRK,1,29.019,-96.935,6,21,0,1,1
840,83,25,ROCK ISLAND,1,29.513,-96.550,6,37,0,1,1
840,83,26,MULDOON,1,29.786,-97.026,8,21,0,1,1
840,83,27,LOCKHART,1,29.822,-97.749,8,21,0,1,1
840,83,28,BOERNE,1,29.874,-98.649,53,20,0,1,1
840,83,29,LONE OAK,1,29.275,-97.980,7,21,0,1,1
840,83,30,HONDO,1,29.360,-99.142,7,36,0,1,1
840,83,31,UTOPIA,1,29.561,-99.539,53,20,0,1,1
840,83,32,TOWN BLUFF,1,30.796,-94.090,4,25,0,1,1
840,83,33,LIVINGSTON,1,30.711,-94.934,4,25,0,1,1
840,83,34,NEW WAVERLY,1,30.534,-95.502,4,25,0,1,1
840,83,35,OAK GROVE,0,30.787,-95.802,8,21,0,1,1
840,83,36,GAUSE,0,30.762,-96.720,8,21,0,1,1
840,83,37,PEACH CREEK,0,30.529,-96.197,8,21,0,1,1
840,83,38,GEORGETOWN,0,30.664,-97.693,53,20,0,1,1
840,83,39,E GEORGETOWN,0,30.662,-97.654,8,21,0,1,1
840,83,40,FITZHUGH,0,30.269,-98.128,53,20,0,1,1
840,83,41,VALLEY SPGS,1,30.959,-98.735,53,20,0,1,1
840,83,42,HARPER,1,30.355,-99.149,53,20,0,1,1
840,83,43,SAN SABA,1,30.986,-99.448,53,20,0,1,1
840,83,44,DIBOLL,1,31.202,-94.814,4,25,0,1,1
840,83,45,CALEDONIA,1,31.882,-94.520,4,25,0,1,1
840,83,46,MASSEY LAKE,1,31.806,-95.875,8,21,0,1,1
840,83,47,OAKWOOD,0,31.553,-95.850,4,21,0,1,1
840,83,48,KOSSE,1,31.314,-96.611,8,21,0,1,1
840,83,49,THORNTON,0,31.430,-96.596,8,21,0,1,1
840,83,50,OSAGE,1,31.498,-97.598,8,21,0,1,1
840,83,51,PIDCOKE,1,31.183,-97.907,53,20,0,1,1
840,83,52,KEMPNER,1,31.132,-98.045,53,20,0,1,1
840,83,53,ADAMSVILLE,1,31.435,-98.172,53,20,0,1,1
840,83,54,PEAR VALLEY,1,31.287,-99.565,53,19,0,1,1
840,83,55,WINCHELL,1,31.502,-99.164,53,19,0,1,1
840,83,56,MORTON,1,32.608,-94.702,4,25,0,1,1
840,83,57,CROSSROADS,1,32.439,-94.156,4,25,0,1,1
840,83,58,ATHENS,1,32.181,-95.743,4,25,0,1,1
840,83,59,CHANDLER,0,32.233,-95.517,4,25,0,1,1
840,83,60,OLA,1,32.570,-96.135,8,21,0,1,1
840,83,61,DALLAS,1,32.730,-96.806,8,21,0,1,1
840,83,62,GLEN ROSE,1,32.293,-97.815,33,21,0,1,1
840,83,63,WEATHERFORD,1,32.690,-97.730,8,21,0,1,1
840,83,64,SELDEN,1,32.165,-98.050,33,21,0,1,1
840,83,65,GRAFORD,1,32.990,-98.390,33,21,0,1,1
840,83,66,COTTONWOOD,1,32.220,-99.273,33,21,0,1,1
840,83,67,ALBANY,1,32.830,-99.133,33,21,0,1,1
840,83,68,LYDIA,1,33.360,-94.747,4,21,0,1,1
840,83,69,LIBERTY HILL,1,33.568,-94.504,4,25,0,1,1
840,83,70,MILLER GROVE,1,33.052,-95.811,8,21,0,1,1
840,83,71,DIKE,1,33.220,-95.486,8,21,0,1,1
840,83,72,SADLER,1,33.682,-96.759,8,21,0,1,1
840,83,73,WOLFE CITY,0,33.366,-96.067,8,21,0,1,1
840,83,74,RHOME,1,33.058,-97.461,8,21,0,1,1
840,83,75,GAINESVILLE,1,33.561,-97.271,8,21,0,1,1
840,83,76,OLNEY,1,33.362,-98.925,33,21,0,1,1
840,83,77,HENRIETTA,1,33.677,-98.291,33,21,0,1,1
840,83,78,GRAYBACK,1,33.905,-99.190,54,19,0,1,1
840,83,79,WEINERT,0,33.393,-99.668,54,19,0,1,1
840,83,80,EL INDIO,0,28.490,-100.086,7,36,0,1,1
840,83,81,COMSTOCK,1,29.921,-101.241,56,35,0,1,1
840,83,82,HOT SPRINGS,1,29.190,-103.007,56,35,0,1,1
840,83,83,BLACK GAP,1,29.449,-102.824,56,35,0,1,1
840,83,84,SHAFTER,0,29.967,-104.229,56,35,0,1,1
840,83,85,MERTZON,1,31.184,-100.917,53,19,0,1,1
840,83,86,RANKIN,1,31.206,-101.969,56,18,0,1,1
840,83,87,LONGFELLOW,1,30.147,-102.409,56,35,0,1,1
840,83,88,ALTUDA,1,30.286,-103.448,56,35,0,1,1
840,83,89,VALENTINE,0,30.893,-104.239,81,35,0,1,1
840,83,90,DELAWARE CRK,1,31.841,-104.199,56,35,0,1,1
840,83,91,CORNUDAS,1,31.761,-105.369,56,35,0,1,1
840,83,92,POST,1,33.181,-101.560,54,18,0,1,1
840,83,93,LAMESA,1,32.662,-101.965,55,18,0,1,1
840,83,94,PLAINS,1,33.344,-102.957,55,18,0,1,1
840,83,95,CLARENDON,1,34.934,-100.830,54,19,0,1,1
840,83,96,CHILDRESS,1,34.418,-100.192,54,19,0,1,1
840,83,97,CIRCLE,1,34.202,-102.236,55,18,0,1,1
840,83,98,RAYMONDVILLE,1,26.533,-97.704,7,36,0,1,1
840,83,99,SLAUGHTER,1,31.528,-106.113,56,35,0,1,1
840,83,100,CHANNING,1,35.751,-102.249,54,18,0,1,1
840,83,101,PANTEX,1,35.206,-101.579,55,18,0,1,1
840,83,102,TEXLINE,1,36.380,-103.022,55,18,0,1,1
840,83,103,WAKA,1,36.285,-101.040,55,18,0,1,1
840,83,104,BOOKER,1,36.463,-100.441,34,19,0,1,1
840,83,105,MIAMI,1,35.704,-100.932,54,18,0,1,1
840,83,106,FLOYDADA,1,34.050,-101.325,55,18,0,1,1
840,83,107,HACKBERRY,1,33.932,-100.078,54,19,0,1,1
840,83,108,FRANKEL CITY,1,32.129,-102.835,55,18,0,1,1
840,83,109,ROTAN,1,32.888,-100.627,54,19,0,1,1
840,83,110,WINK,0,31.665,-103.019,56,18,0,1,1
840,83,111,GIRVIN,1,31.063,-102.389,56,35,0,1,1
840,83,112,OZONA,1,30.874,-101.656,53,35,0,1,1
840,83,113,ELDORADO,1,30.706,-100.849,53,19,0,1,1
840,83,114,INDIAN MTN,1,29.624,-100.421,53,20,0,1,1
840,83,115,EL SAUZ,1,26.574,-98.872,7,36,0,1,1
840,83,118,CATARINA 2,1,28.179,-99.779,7,36,0,1,1
840,83,135,OAK GROVE 2,1,30.785,-95.800,8,21,0,1,1
840,83,136,HEARNE,1,30.762,-96.720,8,21,0,1,1
840,83,137,COLLEGE STN,0,30.529,-96.197,8,21,0,1,1
840,83,139,WALBURG,1,30.692,-97.586,8,21,0,1,1
840,83,140,DRIPPING SPG,1,30.250,-98.058,53,20,0,1,1
840,83,141,MANOR,1,30.341,-97.558,53,20,0,1,1
840,83,147,CAYUGA,1,31.855,-95.971,4,21,0,1,1
840,83,149,THORNTON 2,0,31.430,-96.596,8,21,0,1,1
840,83,159,CHANDLER 2,1,32.233,-95.517,4,25,0,1,1
840,83,179,HASKELL,1,33.365,-99.656,54,19,0,1,1
840,83,184,CASA PIEDRA,1,30.040,-104.026,81,35,0,1,1
840,83,189,BEAR MTN,1,30.939,-104.155,81,35,0,1,1
840,83,204,GUERRA,1,26.781,-99.123,7,36,0,1,1
840,83,209,ENCINAL 2,1,27.977,-99.266,7,36,0,1,1
840,83,210,KERMIT,0,31.698,-103.179,56,18,0,1,1
840,83,214,FANNIN,1,28.782,-97.220,6,21,0,1,1
840,83,237,CARLOS,1,30.529,-96.197,8,21,0,1,1
840,83,238,LEANDER,0,30.518,-97.840,53,20,0,1,1
840,83,249,THORNTON 3,1,31.430,-96.596,8,21,0,1,1
840,83,273,BLUE RIDGE,1,33.368,-96.065,8,21,0,1,1
840,83,301,PROGRESO,0,26.156,-97.942,7,36,0,1,1
840,83,302,LOYOLA BEACH,0,27.348,-97.695,7,37,0,1,1
840,83,303,SEJITA,1,27.296,-98.505,7,36,0,1,1
840,83,304,LAREDO,1,27.710,-99.728,7,36,0,1,1
